id_origin,id_destination,journeys,people
col_0_25_787_santiblanko,col_0_25_714_santiblanko,5,5
col_0_25_787_santiblanko,col_0_25_721_santiblanko,7,7
col_0_25_787_santiblanko,col_0_11_726_santiblanko,23,23
col_0_25_787_santiblanko,col_0_25_730_santiblanko,7,7
col_0_25_787_santiblanko,col_0_25_736_santiblanko,7,7
col_0_25_787_santiblanko,col_0_25_739_santiblanko,3,3
col_0_25_787_santiblanko,col_0_25_744_santiblanko,3,3
col_0_25_787_santiblanko,col_0_25_746_santiblanko,9,9
col_0_25_787_santiblanko,col_0_25_754_santiblanko,11,10
col_0_25_787_santiblanko,col_0_73_759_santiblanko,4,4
col_0_25_787_santiblanko,col_0_25_761_santiblanko,6,6
col_0_25_787_santiblanko,col_0_25_765_santiblanko,12,12
col_0_25_787_santiblanko,col_0_25_766_santiblanko,6,6
col_0_25_787_santiblanko,col_0_25_768_santiblanko,5,5
col_0_25_787_santiblanko,col_0_25_770_santiblanko,8,8
col_0_25_787_santiblanko,col_0_25_771_santiblanko,10,10
col_0_25_787_santiblanko,col_0_25_783_santiblanko,7,7
col_0_25_787_santiblanko,col_0_25_787_santiblanko,48,48
col_0_25_787_santiblanko,col_0_25_798_santiblanko,9,9
col_0_25_787_santiblanko,col_0_25_805_santiblanko,6,6
col_0_25_787_santiblanko,col_0_25_810_santiblanko,4,4
col_0_25_787_santiblanko,col_0_25_812_santiblanko,8,8
col_0_25_787_santiblanko,col_0_25_814_santiblanko,5,5
col_0_25_787_santiblanko,col_0_73_826_santiblanko,5,5
col_0_25_787_santiblanko,col_0_25_831_santiblanko,7,7
col_0_25_788_santiblanko,col_0_88_4_santiblanko,2,2
col_0_25_788_santiblanko,col_0_23_149_santiblanko,5,5
col_0_25_788_santiblanko,col_0_54_220_santiblanko,1,1
col_0_25_788_santiblanko,col_0_15_537_santiblanko,7,7
col_0_25_788_santiblanko,col_0_15_584_santiblanko,6,6
col_0_25_788_santiblanko,col_0_25_642_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_647_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_671_santiblanko,6,6
col_0_25_788_santiblanko,col_0_25_683_santiblanko,7,7
col_0_25_788_santiblanko,col_0_25_694_santiblanko,6,6
col_0_25_788_santiblanko,col_0_25_698_santiblanko,4,4
col_0_25_788_santiblanko,col_0_73_701_santiblanko,5,5
col_0_25_788_santiblanko,col_0_25_711_santiblanko,11,10
col_0_25_788_santiblanko,col_0_25_716_santiblanko,11,11
col_0_25_788_santiblanko,col_0_25_721_santiblanko,7,7
col_0_25_788_santiblanko,col_0_25_723_santiblanko,8,8
col_0_25_788_santiblanko,col_0_11_726_santiblanko,43,41
col_0_25_788_santiblanko,col_0_25_736_santiblanko,11,10
col_0_25_788_santiblanko,col_0_25_739_santiblanko,7,7
col_0_25_788_santiblanko,col_0_25_746_santiblanko,12,12
col_0_25_788_santiblanko,col_0_25_754_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_756_santiblanko,3,3
col_0_25_788_santiblanko,col_0_73_759_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_761_santiblanko,11,10
col_0_25_788_santiblanko,col_0_25_763_santiblanko,2,2
col_0_25_788_santiblanko,col_0_25_765_santiblanko,17,17
col_0_25_788_santiblanko,col_0_73_773_santiblanko,3,3
col_0_25_788_santiblanko,col_0_25_780_santiblanko,10,10
col_0_25_788_santiblanko,col_0_25_783_santiblanko,15,14
col_0_25_788_santiblanko,col_0_25_788_santiblanko,97,94
col_0_25_788_santiblanko,col_0_73_789_santiblanko,7,7
col_0_25_788_santiblanko,col_0_25_791_santiblanko,6,6
col_0_25_788_santiblanko,col_0_25_794_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_798_santiblanko,9,9
col_0_25_788_santiblanko,col_0_25_806_santiblanko,11,10
col_0_25_788_santiblanko,col_0_25_807_santiblanko,17,17
col_0_25_788_santiblanko,col_0_73_808_santiblanko,5,5
col_0_25_788_santiblanko,col_0_25_810_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_812_santiblanko,7,7
col_0_25_788_santiblanko,col_0_25_814_santiblanko,5,5
col_0_25_788_santiblanko,col_0_73_826_santiblanko,5,5
col_0_25_788_santiblanko,col_0_73_827_santiblanko,8,8
col_0_25_788_santiblanko,col_0_25_831_santiblanko,6,6
col_0_25_788_santiblanko,col_0_73_834_santiblanko,4,4
col_0_25_788_santiblanko,col_0_73_835_santiblanko,4,4
col_0_25_788_santiblanko,col_0_73_843_santiblanko,2,2
col_0_25_788_santiblanko,col_0_73_852_santiblanko,4,4
col_0_25_788_santiblanko,col_0_73_869_santiblanko,6,6
col_0_25_788_santiblanko,col_0_73_875_santiblanko,3,3
col_0_25_788_santiblanko,col_0_76_882_santiblanko,4,4
col_0_25_788_santiblanko,col_0_41_890_santiblanko,2,2
col_0_25_788_santiblanko,col_0_41_901_santiblanko,6,6
col_0_25_788_santiblanko,col_0_41_935_santiblanko,3,3
col_0_25_788_santiblanko,col_0_41_945_santiblanko,2,2
col_0_25_788_santiblanko,col_0_41_989_santiblanko,2,2
col_0_73_789_santiblanko,col_0_68_262_santiblanko,5,5
col_0_73_789_santiblanko,col_0_68_313_santiblanko,5,5
col_0_73_789_santiblanko,col_0_15_405_santiblanko,2,2
col_0_73_789_santiblanko,col_0_05_409_santiblanko,4,4
col_0_73_789_santiblanko,col_0_05_452_santiblanko,2,2
col_0_73_789_santiblanko,col_0_68_454_santiblanko,1,1
col_0_73_789_santiblanko,col_0_25_503_santiblanko,2,2
col_0_73_789_santiblanko,col_0_15_537_santiblanko,1,1
col_0_73_789_santiblanko,col_0_25_585_santiblanko,4,4
col_0_73_789_santiblanko,col_0_73_612_santiblanko,1,1
col_0_73_789_santiblanko,col_0_73_616_santiblanko,4,4
col_0_73_789_santiblanko,col_0_73_641_santiblanko,3,3
col_0_73_789_santiblanko,col_0_17_643_santiblanko,8,8
col_0_73_789_santiblanko,col_0_73_655_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_657_santiblanko,3,3
col_0_73_789_santiblanko,col_0_66_696_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_700_santiblanko,3,3
col_0_73_789_santiblanko,col_0_73_701_santiblanko,6,6
col_0_73_789_santiblanko,col_0_73_706_santiblanko,4,4
col_0_73_789_santiblanko,col_0_25_711_santiblanko,3,3
col_0_73_789_santiblanko,col_0_66_713_santiblanko,9,9
col_0_73_789_santiblanko,col_0_25_724_santiblanko,2,2
col_0_73_789_santiblanko,col_0_11_726_santiblanko,17,16
col_0_73_789_santiblanko,col_0_73_733_santiblanko,7,7
col_0_73_789_santiblanko,col_0_73_735_santiblanko,6,6
col_0_73_789_santiblanko,col_0_25_736_santiblanko,5,5
col_0_73_789_santiblanko,col_0_25_739_santiblanko,4,4
col_0_73_789_santiblanko,col_0_25_744_santiblanko,3,3
col_0_73_789_santiblanko,col_0_73_747_santiblanko,3,3
col_0_73_789_santiblanko,col_0_63_751_santiblanko,8,8
col_0_73_789_santiblanko,col_0_73_753_santiblanko,4,4
col_0_73_789_santiblanko,col_0_73_759_santiblanko,17,16
col_0_73_789_santiblanko,col_0_25_765_santiblanko,5,5
col_0_73_789_santiblanko,col_0_25_766_santiblanko,2,2
col_0_73_789_santiblanko,col_0_73_767_santiblanko,4,4
col_0_73_789_santiblanko,col_0_25_768_santiblanko,4,4
col_0_73_789_santiblanko,col_0_25_771_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_773_santiblanko,2,2
col_0_73_789_santiblanko,col_0_63_776_santiblanko,7,7
col_0_73_789_santiblanko,col_0_25_780_santiblanko,2,2
col_0_73_789_santiblanko,col_0_25_783_santiblanko,2,2
col_0_73_789_santiblanko,col_0_25_788_santiblanko,6,6
col_0_73_789_santiblanko,col_0_73_789_santiblanko,72,68
col_0_73_789_santiblanko,col_0_76_790_santiblanko,1,1
col_0_73_789_santiblanko,col_0_25_794_santiblanko,4,4
col_0_73_789_santiblanko,col_0_25_798_santiblanko,16,16
col_0_73_789_santiblanko,col_0_25_805_santiblanko,8,8
col_0_73_789_santiblanko,col_0_25_807_santiblanko,7,7
col_0_73_789_santiblanko,col_0_73_808_santiblanko,5,5
col_0_73_789_santiblanko,col_0_25_810_santiblanko,5,5
col_0_73_789_santiblanko,col_0_25_812_santiblanko,5,5
col_0_73_789_santiblanko,col_0_25_814_santiblanko,7,7
col_0_73_789_santiblanko,col_0_73_818_santiblanko,7,7
col_0_73_789_santiblanko,col_0_73_826_santiblanko,8,8
col_0_73_789_santiblanko,col_0_73_827_santiblanko,7,7
col_0_73_789_santiblanko,col_0_73_829_santiblanko,7,7
col_0_73_789_santiblanko,col_0_25_831_santiblanko,2,2
col_0_73_789_santiblanko,col_0_73_834_santiblanko,11,10
col_0_73_789_santiblanko,col_0_73_835_santiblanko,5,5
col_0_73_789_santiblanko,col_0_76_840_santiblanko,3,3
col_0_73_789_santiblanko,col_0_73_841_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_843_santiblanko,7,7
col_0_73_789_santiblanko,col_0_76_849_santiblanko,2,2
col_0_73_789_santiblanko,col_0_73_851_santiblanko,6,6
col_0_73_789_santiblanko,col_0_73_852_santiblanko,3,3
col_0_73_789_santiblanko,col_0_73_857_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_864_santiblanko,4,4
col_0_73_789_santiblanko,col_0_73_869_santiblanko,5,5
col_0_73_789_santiblanko,col_0_73_875_santiblanko,1,1
col_0_73_789_santiblanko,col_0_41_890_santiblanko,6,6
col_0_73_789_santiblanko,col_0_41_898_santiblanko,1,1
col_0_73_789_santiblanko,col_0_41_901_santiblanko,5,5
col_0_73_789_santiblanko,col_0_19_903_santiblanko,5,5
col_0_73_789_santiblanko,col_0_41_923_santiblanko,5,5
col_0_73_789_santiblanko,col_0_41_931_santiblanko,6,6
col_0_73_789_santiblanko,col_0_41_945_santiblanko,4,4
col_0_73_789_santiblanko,col_0_17_1111_santiblanko,5,5
col_0_76_790_santiblanko,col_0_05_381_santiblanko,8,8
col_0_76_790_santiblanko,col_0_05_409_santiblanko,2,2
col_0_76_790_santiblanko,col_0_05_433_santiblanko,3,3
col_0_76_790_santiblanko,col_0_17_514_santiblanko,6,6
col_0_76_790_santiblanko,col_0_17_565_santiblanko,4,4
col_0_76_790_santiblanko,col_0_17_580_santiblanko,4,4
col_0_76_790_santiblanko,col_0_17_608_santiblanko,1,1
col_0_76_790_santiblanko,col_0_17_615_santiblanko,4,4
col_0_76_790_santiblanko,col_0_17_618_santiblanko,3,3
col_0_76_790_santiblanko,col_0_66_622_santiblanko,3,3
col_0_76_790_santiblanko,col_0_66_629_santiblanko,7,7
col_0_76_790_santiblanko,col_0_17_643_santiblanko,7,7
col_0_76_790_santiblanko,col_0_66_673_santiblanko,7,7
col_0_76_790_santiblanko,col_0_17_674_santiblanko,6,6
col_0_76_790_santiblanko,col_0_66_696_santiblanko,5,5
col_0_76_790_santiblanko,col_0_66_707_santiblanko,8,8
col_0_76_790_santiblanko,col_0_66_713_santiblanko,14,13
col_0_76_790_santiblanko,col_0_66_717_santiblanko,11,11
col_0_76_790_santiblanko,col_0_76_719_santiblanko,9,9
col_0_76_790_santiblanko,col_0_11_726_santiblanko,9,9
col_0_76_790_santiblanko,col_0_76_728_santiblanko,10,10
col_0_76_790_santiblanko,col_0_76_743_santiblanko,8,8
col_0_76_790_santiblanko,col_0_76_748_santiblanko,5,5
col_0_76_790_santiblanko,col_0_63_749_santiblanko,5,5
col_0_76_790_santiblanko,col_0_63_751_santiblanko,7,7
col_0_76_790_santiblanko,col_0_76_752_santiblanko,10,10
col_0_76_790_santiblanko,col_0_76_755_santiblanko,6,6
col_0_76_790_santiblanko,col_0_63_758_santiblanko,7,7
col_0_76_790_santiblanko,col_0_73_759_santiblanko,8,8
col_0_76_790_santiblanko,col_0_63_764_santiblanko,3,3
col_0_76_790_santiblanko,col_0_76_769_santiblanko,9,9
col_0_76_790_santiblanko,col_0_73_773_santiblanko,6,6
col_0_76_790_santiblanko,col_0_76_774_santiblanko,9,9
col_0_76_790_santiblanko,col_0_63_775_santiblanko,11,11
col_0_76_790_santiblanko,col_0_63_776_santiblanko,12,12
col_0_76_790_santiblanko,col_0_76_777_santiblanko,7,7
col_0_76_790_santiblanko,col_0_76_778_santiblanko,14,14
col_0_76_790_santiblanko,col_0_63_781_santiblanko,9,9
col_0_76_790_santiblanko,col_0_25_783_santiblanko,5,5
col_0_76_790_santiblanko,col_0_63_786_santiblanko,6,6
col_0_76_790_santiblanko,col_0_76_790_santiblanko,129,129
col_0_76_790_santiblanko,col_0_76_792_santiblanko,11,10
col_0_76_790_santiblanko,col_0_76_797_santiblanko,9,9
col_0_76_790_santiblanko,col_0_76_799_santiblanko,11,10
col_0_76_790_santiblanko,col_0_63_811_santiblanko,3,3
col_0_76_790_santiblanko,col_0_76_816_santiblanko,9,9
col_0_76_790_santiblanko,col_0_76_825_santiblanko,8,8
col_0_76_790_santiblanko,col_0_76_830_santiblanko,9,9
col_0_76_790_santiblanko,col_0_76_833_santiblanko,11,11
col_0_76_790_santiblanko,col_0_76_838_santiblanko,7,7
col_0_76_790_santiblanko,col_0_76_839_santiblanko,11,11
col_0_76_790_santiblanko,col_0_76_840_santiblanko,8,8
col_0_76_790_santiblanko,col_0_76_846_santiblanko,7,7
col_0_76_790_santiblanko,col_0_76_849_santiblanko,6,6
col_0_76_790_santiblanko,col_0_76_859_santiblanko,5,5
col_0_76_790_santiblanko,col_0_76_861_santiblanko,4,4
col_0_76_790_santiblanko,col_0_76_863_santiblanko,3,3
col_0_76_790_santiblanko,col_0_76_865_santiblanko,3,3
col_0_76_790_santiblanko,col_0_76_867_santiblanko,5,5
col_0_76_790_santiblanko,col_0_76_868_santiblanko,8,8
col_0_76_790_santiblanko,col_0_76_871_santiblanko,10,10
col_0_76_790_santiblanko,col_0_76_879_santiblanko,5,5
col_0_76_790_santiblanko,col_0_76_882_santiblanko,11,10
col_0_76_790_santiblanko,col_0_76_886_santiblanko,6,6
col_0_76_790_santiblanko,col_0_76_888_santiblanko,8,8
col_0_76_790_santiblanko,col_0_76_892_santiblanko,6,6
col_0_76_790_santiblanko,col_0_76_894_santiblanko,2,2
col_0_76_790_santiblanko,col_0_19_896_santiblanko,5,5
col_0_76_790_santiblanko,col_0_19_902_santiblanko,2,2
col_0_76_790_santiblanko,col_0_19_906_santiblanko,2,2
col_0_76_790_santiblanko,col_0_19_908_santiblanko,5,5
col_0_76_790_santiblanko,col_0_19_944_santiblanko,4,4
col_0_76_790_santiblanko,col_0_19_960_santiblanko,3,3
col_0_76_790_santiblanko,col_0_52_1036_santiblanko,6,6
col_0_76_790_santiblanko,col_0_19_1107_santiblanko,1,1
col_0_25_791_santiblanko,col_0_15_511_santiblanko,4,4
col_0_25_791_santiblanko,col_0_25_642_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_647_santiblanko,5,5
col_0_25_791_santiblanko,col_0_25_663_santiblanko,5,5
col_0_25_791_santiblanko,col_0_25_671_santiblanko,5,5
col_0_25_791_santiblanko,col_0_85_682_santiblanko,2,2
col_0_25_791_santiblanko,col_0_25_683_santiblanko,3,3
col_0_25_791_santiblanko,col_0_25_694_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_709_santiblanko,5,5
col_0_25_791_santiblanko,col_0_25_711_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_714_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_716_santiblanko,8,8
col_0_25_791_santiblanko,col_0_50_720_santiblanko,3,3
col_0_25_791_santiblanko,col_0_25_721_santiblanko,4,4
col_0_25_791_santiblanko,col_0_25_723_santiblanko,7,7
col_0_25_791_santiblanko,col_0_11_726_santiblanko,37,37
col_0_25_791_santiblanko,col_0_25_730_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_736_santiblanko,9,9
col_0_25_791_santiblanko,col_0_25_739_santiblanko,5,5
col_0_25_791_santiblanko,col_0_25_745_santiblanko,4,4
col_0_25_791_santiblanko,col_0_25_746_santiblanko,8,8
col_0_25_791_santiblanko,col_0_73_759_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_760_santiblanko,5,5
col_0_25_791_santiblanko,col_0_25_761_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_763_santiblanko,6,6
col_0_25_791_santiblanko,col_0_25_765_santiblanko,15,15
col_0_25_791_santiblanko,col_0_73_773_santiblanko,1,1
col_0_25_791_santiblanko,col_0_25_791_santiblanko,53,52
col_0_25_791_santiblanko,col_0_25_794_santiblanko,8,8
col_0_25_791_santiblanko,col_0_50_802_santiblanko,8,8
col_0_25_791_santiblanko,col_0_50_804_santiblanko,4,4
col_0_25_791_santiblanko,col_0_25_807_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_809_santiblanko,8,8
col_0_25_791_santiblanko,col_0_50_819_santiblanko,7,7
col_0_25_791_santiblanko,col_0_25_828_santiblanko,1,1
col_0_25_791_santiblanko,col_0_50_836_santiblanko,3,3
col_0_25_791_santiblanko,col_0_50_847_santiblanko,5,5
col_0_25_791_santiblanko,col_0_73_857_santiblanko,5,5
col_0_25_791_santiblanko,col_0_50_858_santiblanko,2,2
col_0_25_791_santiblanko,col_0_50_860_santiblanko,5,5
col_0_25_791_santiblanko,col_0_41_901_santiblanko,2,2
col_0_76_792_santiblanko,col_0_68_313_santiblanko,5,5
col_0_76_792_santiblanko,col_0_05_433_santiblanko,4,4
col_0_76_792_santiblanko,col_0_25_503_santiblanko,2,2
col_0_76_792_santiblanko,col_0_66_622_santiblanko,4,4
col_0_76_792_santiblanko,col_0_17_638_santiblanko,1,1
col_0_76_792_santiblanko,col_0_17_643_santiblanko,6,6
col_0_76_792_santiblanko,col_0_66_673_santiblanko,6,6
col_0_76_792_santiblanko,col_0_66_696_santiblanko,8,8
col_0_76_792_santiblanko,col_0_66_713_santiblanko,9,9
col_0_76_792_santiblanko,col_0_66_717_santiblanko,8,8
col_0_76_792_santiblanko,col_0_11_726_santiblanko,9,9
col_0_76_792_santiblanko,col_0_76_728_santiblanko,9,9
col_0_76_792_santiblanko,col_0_76_748_santiblanko,6,6
col_0_76_792_santiblanko,col_0_63_749_santiblanko,8,8
col_0_76_792_santiblanko,col_0_63_751_santiblanko,5,5
col_0_76_792_santiblanko,col_0_76_752_santiblanko,6,6
col_0_76_792_santiblanko,col_0_63_758_santiblanko,5,5
col_0_76_792_santiblanko,col_0_73_759_santiblanko,9,9
col_0_76_792_santiblanko,col_0_63_764_santiblanko,4,4
col_0_76_792_santiblanko,col_0_25_768_santiblanko,5,5
col_0_76_792_santiblanko,col_0_76_769_santiblanko,5,5
col_0_76_792_santiblanko,col_0_73_773_santiblanko,7,7
col_0_76_792_santiblanko,col_0_76_774_santiblanko,6,6
col_0_76_792_santiblanko,col_0_63_775_santiblanko,8,8
col_0_76_792_santiblanko,col_0_63_776_santiblanko,15,14
col_0_76_792_santiblanko,col_0_76_778_santiblanko,9,9
col_0_76_792_santiblanko,col_0_25_780_santiblanko,5,5
col_0_76_792_santiblanko,col_0_63_781_santiblanko,12,12
col_0_76_792_santiblanko,col_0_63_786_santiblanko,7,7
col_0_76_792_santiblanko,col_0_76_790_santiblanko,10,10
col_0_76_792_santiblanko,col_0_76_792_santiblanko,147,147
col_0_76_792_santiblanko,col_0_76_797_santiblanko,8,8
col_0_76_792_santiblanko,col_0_25_798_santiblanko,7,7
col_0_76_792_santiblanko,col_0_76_799_santiblanko,14,14
col_0_76_792_santiblanko,col_0_25_810_santiblanko,1,1
col_0_76_792_santiblanko,col_0_63_811_santiblanko,5,5
col_0_76_792_santiblanko,col_0_63_815_santiblanko,11,10
col_0_76_792_santiblanko,col_0_76_816_santiblanko,11,11
col_0_76_792_santiblanko,col_0_76_825_santiblanko,4,4
col_0_76_792_santiblanko,col_0_73_826_santiblanko,4,4
col_0_76_792_santiblanko,col_0_73_827_santiblanko,5,5
col_0_76_792_santiblanko,col_0_76_830_santiblanko,9,9
col_0_76_792_santiblanko,col_0_76_833_santiblanko,8,8
col_0_76_792_santiblanko,col_0_76_838_santiblanko,3,3
col_0_76_792_santiblanko,col_0_76_839_santiblanko,17,17
col_0_76_792_santiblanko,col_0_76_840_santiblanko,5,5
col_0_76_792_santiblanko,col_0_76_842_santiblanko,5,5
col_0_76_792_santiblanko,col_0_76_846_santiblanko,3,3
col_0_76_792_santiblanko,col_0_76_849_santiblanko,12,12
col_0_76_792_santiblanko,col_0_76_859_santiblanko,2,2
col_0_76_792_santiblanko,col_0_76_861_santiblanko,6,6
col_0_76_792_santiblanko,col_0_76_863_santiblanko,3,3
col_0_76_792_santiblanko,col_0_76_865_santiblanko,8,8
col_0_76_792_santiblanko,col_0_76_868_santiblanko,6,6
col_0_76_792_santiblanko,col_0_76_871_santiblanko,12,12
col_0_76_792_santiblanko,col_0_76_879_santiblanko,9,9
col_0_76_792_santiblanko,col_0_76_882_santiblanko,14,13
col_0_76_792_santiblanko,col_0_76_888_santiblanko,10,10
col_0_76_792_santiblanko,col_0_41_890_santiblanko,3,3
col_0_76_792_santiblanko,col_0_76_894_santiblanko,8,8
col_0_76_792_santiblanko,col_0_19_902_santiblanko,5,5
col_0_76_792_santiblanko,col_0_19_903_santiblanko,7,7
col_0_76_792_santiblanko,col_0_19_906_santiblanko,3,3
col_0_76_792_santiblanko,col_0_19_963_santiblanko,4,4
col_0_76_792_santiblanko,col_0_52_1036_santiblanko,4,4
col_0_76_792_santiblanko,col_0_19_1107_santiblanko,5,5
col_0_50_793_santiblanko,col_0_25_756_santiblanko,2,2
col_0_50_793_santiblanko,col_0_25_760_santiblanko,4,4
col_0_50_793_santiblanko,col_0_25_763_santiblanko,4,4
col_0_50_793_santiblanko,col_0_50_793_santiblanko,18,17
col_0_50_793_santiblanko,col_0_25_794_santiblanko,7,7
col_0_50_793_santiblanko,col_0_50_802_santiblanko,6,6
col_0_50_793_santiblanko,col_0_50_819_santiblanko,5,5
col_0_50_793_santiblanko,col_0_25_828_santiblanko,2,2
col_0_25_794_santiblanko,col_0_68_270_santiblanko,1,1
col_0_25_794_santiblanko,col_0_05_381_santiblanko,8,8
col_0_25_794_santiblanko,col_0_15_463_santiblanko,6,6
col_0_25_794_santiblanko,col_0_15_486_santiblanko,1,1
col_0_25_794_santiblanko,col_0_15_511_santiblanko,4,4
col_0_25_794_santiblanko,col_0_15_537_santiblanko,2,2
col_0_25_794_santiblanko,col_0_15_584_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_621_santiblanko,3,3
col_0_25_794_santiblanko,col_0_25_630_santiblanko,4,4
col_0_25_794_santiblanko,col_0_25_642_santiblanko,7,7
col_0_25_794_santiblanko,col_0_25_647_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_663_santiblanko,6,6
col_0_25_794_santiblanko,col_0_25_665_santiblanko,3,3
col_0_25_794_santiblanko,col_0_25_671_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_679_santiblanko,4,4
col_0_25_794_santiblanko,col_0_25_680_santiblanko,1,1
col_0_25_794_santiblanko,col_0_25_681_santiblanko,2,2
col_0_25_794_santiblanko,col_0_85_682_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_683_santiblanko,7,7
col_0_25_794_santiblanko,col_0_25_687_santiblanko,4,4
col_0_25_794_santiblanko,col_0_25_694_santiblanko,8,8
col_0_25_794_santiblanko,col_0_25_698_santiblanko,8,8
col_0_25_794_santiblanko,col_0_25_708_santiblanko,6,6
col_0_25_794_santiblanko,col_0_25_709_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_711_santiblanko,9,9
col_0_25_794_santiblanko,col_0_25_714_santiblanko,6,6
col_0_25_794_santiblanko,col_0_25_716_santiblanko,9,9
col_0_25_794_santiblanko,col_0_50_720_santiblanko,1,1
col_0_25_794_santiblanko,col_0_25_721_santiblanko,3,3
col_0_25_794_santiblanko,col_0_25_723_santiblanko,3,3
col_0_25_794_santiblanko,col_0_11_726_santiblanko,34,32
col_0_25_794_santiblanko,col_0_25_730_santiblanko,9,9
col_0_25_794_santiblanko,col_0_25_736_santiblanko,9,9
col_0_25_794_santiblanko,col_0_25_739_santiblanko,3,3
col_0_25_794_santiblanko,col_0_25_745_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_746_santiblanko,7,7
col_0_25_794_santiblanko,col_0_25_754_santiblanko,3,3
col_0_25_794_santiblanko,col_0_25_756_santiblanko,9,9
col_0_25_794_santiblanko,col_0_73_759_santiblanko,7,7
col_0_25_794_santiblanko,col_0_25_760_santiblanko,6,6
col_0_25_794_santiblanko,col_0_25_761_santiblanko,4,4
col_0_25_794_santiblanko,col_0_25_763_santiblanko,6,6
col_0_25_794_santiblanko,col_0_25_765_santiblanko,12,11
col_0_25_794_santiblanko,col_0_25_770_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_771_santiblanko,4,4
col_0_25_794_santiblanko,col_0_25_780_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_783_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_791_santiblanko,7,7
col_0_25_794_santiblanko,col_0_50_793_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_794_santiblanko,69,67
col_0_25_794_santiblanko,col_0_50_802_santiblanko,7,7
col_0_25_794_santiblanko,col_0_50_804_santiblanko,2,2
col_0_25_794_santiblanko,col_0_25_807_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_809_santiblanko,5,5
col_0_25_794_santiblanko,col_0_50_819_santiblanko,5,5
col_0_25_794_santiblanko,col_0_25_828_santiblanko,2,2
col_0_25_794_santiblanko,col_0_73_835_santiblanko,3,3
col_0_25_794_santiblanko,col_0_50_836_santiblanko,9,9
col_0_25_794_santiblanko,col_0_50_847_santiblanko,7,7
col_0_25_794_santiblanko,col_0_76_849_santiblanko,6,6
col_0_25_794_santiblanko,col_0_50_853_santiblanko,2,2
col_0_25_794_santiblanko,col_0_50_854_santiblanko,1,1
col_0_25_794_santiblanko,col_0_50_858_santiblanko,6,6
col_0_25_794_santiblanko,col_0_50_881_santiblanko,3,3
col_0_25_794_santiblanko,col_0_41_901_santiblanko,5,5
col_0_25_794_santiblanko,col_0_95_924_santiblanko,4,4
col_0_50_796_santiblanko,col_0_08_13_santiblanko,1,1
col_0_50_796_santiblanko,col_0_85_598_santiblanko,6,6
col_0_50_796_santiblanko,col_0_85_645_santiblanko,3,3
col_0_50_796_santiblanko,col_0_85_669_santiblanko,2,2
col_0_50_796_santiblanko,col_0_85_682_santiblanko,4,4
col_0_50_796_santiblanko,col_0_11_726_santiblanko,7,7
col_0_50_796_santiblanko,col_0_25_745_santiblanko,4,4
col_0_50_796_santiblanko,col_0_85_750_santiblanko,6,6
col_0_50_796_santiblanko,col_0_25_763_santiblanko,2,2
col_0_50_796_santiblanko,col_0_50_796_santiblanko,29,28
col_0_50_796_santiblanko,col_0_50_802_santiblanko,5,5
col_0_50_796_santiblanko,col_0_50_804_santiblanko,2,2
col_0_50_796_santiblanko,col_0_25_809_santiblanko,3,3
col_0_50_796_santiblanko,col_0_50_819_santiblanko,3,3
col_0_50_796_santiblanko,col_0_50_836_santiblanko,3,3
col_0_50_796_santiblanko,col_0_50_854_santiblanko,2,2
col_0_50_796_santiblanko,col_0_95_924_santiblanko,5,5
col_0_76_797_santiblanko,col_0_66_707_santiblanko,3,3
col_0_76_797_santiblanko,col_0_66_713_santiblanko,6,6
col_0_76_797_santiblanko,col_0_76_719_santiblanko,6,6
col_0_76_797_santiblanko,col_0_76_728_santiblanko,4,4
col_0_76_797_santiblanko,col_0_76_748_santiblanko,2,2
col_0_76_797_santiblanko,col_0_76_752_santiblanko,5,5
